index,next_station_name,index_station_next,anchor,height,stagger,abrasion,dist,dist_accum,info
1797,城星路站-市民中心站区间,11,M140-06,4039,-64,3,8,149,
1798,城星路站-市民中心站区间,11,M140-07,4038,-26,3,8,157,
1799,城星路站-市民中心站区间,11,M140-08,4040,10,2,8,165,
1800,城星路站-市民中心站区间,11,M140-09,4038,46,1.5,8,173,
1801,城星路站-市民中心站区间,11,M140-10,4039,84,2,8,181,
1802,城星路站-市民中心站区间,11,M140-11,4039,109,1,8,189,
1803,城星路站-市民中心站区间,11,M140-12,4040,138,1,8,197,
1804,城星路站-市民中心站区间,11,M140-13,4039,180,1.5,8,205,
1805,城星路站-市民中心站区间,11,M140-14,4038,201,2,8,213,
1806,城星路站-市民中心站区间,11,M140-15,4039,237,2,8,221,
1807,城星路站-市民中心站区间,11,M140-16,4038,252,2,8,229,
1808,城星路站-市民中心站区间,11,M140-17,4039,243,4,8,237,
1809,城星路站-市民中心站区间,11,M140-18,4039,231,2,8,245,
1810,城星路站-市民中心站区间,11,M140-19,4038,205,2,8,253,
1811,城星路站-市民中心站区间,11,M140-20,4038,158,2,8,261,
1812,城星路站-市民中心站区间,11,M140-21,4040,138,3,8,269,
1813,城星路站-市民中心站区间,11,M140-22,4040,114,2,8,277,
1814,城星路站-市民中心站区间,11,M140-23,4040,86,1,8,285,
1815,城星路站-市民中心站区间,11,M140-24,4039,67,1,8,293,
1816,城星路站-市民中心站区间,11,M140-25,4039,29,2,8,301,
1817,城星路站-市民中心站区间,11,M140-26,4040,19,2,8,309,
1818,城星路站-市民中心站区间,11,M140-27,4041,-20,1.5,8,317,
1819,城星路站-市民中心站区间,11,M140-28,4039,-43,1.5,8,325,
1820,城星路站-市民中心站区间,11,M140-29,4038,-66,1,6.3,331.3,
1821,城星路站-市民中心站区间,11,M140-30,4041,-89,1,6,337.3,
1822,城星路站-市民中心站区间,11,M140-31,4042,-100,1,2,339.3,
1823,城星路站-市民中心站区间,11,M140-32,4045,-104,1,1.3,340.6,
1824,城星路站-市民中心站区间,11,M142-01,4045,103,1,1.3,341.9,
1825,城星路站-市民中心站区间,11,M140-32,4045,-104,1,2,343.9,
1826,城星路站-市民中心站区间,11,M142-02,4041,98,1,2,345.9,
1827,城星路站-市民中心站区间,11,M142-03,4040,75,1,5,350.9,
1828,城星路站-市民中心站区间,11,M142-04,4039,51,1,7,357.9,
1829,城星路站-市民中心站区间,11,M142-05,4040,13,1,8,365.9,
1830,城星路站-市民中心站区间,11,M142-06,4038,-12,1,8,373.9,
1831,城星路站-市民中心站区间,11,M142-07,4038,-34,1,8,381.9,
1832,城星路站-市民中心站区间,11,M142-08,4040,-60,1,8,389.9,
1833,城星路站-市民中心站区间,11,M142-09,4041,-90,1,8,397.9,
1834,城星路站-市民中心站区间,11,M142-10,4040,-116,1,8,405.9,
1835,城星路站-市民中心站区间,11,M142-11,4038,-145,1,8,413.9,
1836,城星路站-市民中心站区间,11,M142-12,4040,-167,1,8,421.9,
1837,城星路站-市民中心站区间,11,M142-13,4038,-206,1,8,429.9,
1838,城星路站-市民中心站区间,11,M142-14,4037,-242,1,8,437.9,
1839,城星路站-市民中心站区间,11,M142-15,4038,-261,1,8,445.9,
1840,城星路站-市民中心站区间,11,M142-16,4042,-290,1,8,453.9,
1841,城星路站-市民中心站区间,11,M142-17,4040,-252,1,8,461.9,
1842,城星路站-市民中心站区间,11,M142-18,4038,-211,1,8,469.9,
1843,城星路站-市民中心站区间,11,M142-19,4040,-196,1,8,477.9,
1844,城星路站-市民中心站区间,11,M142-20,4038,-137,1,8,485.9,
1845,城星路站-市民中心站区间,11,M142-21,4038,-114,1,8,493.9,
1846,城星路站-市民中心站区间,11,M142-22,4039,-62,1,8,501.9,
1847,城星路站-市民中心站区间,11,M142-23,4039,-35,1.5,8,509.9,
1848,城星路站-市民中心站区间,11,M142-24,4039,5,1,8,517.9,
1849,城星路站-市民中心站区间,11,M142-25,4040,50,1,8,525.9,
1850,城星路站-市民中心站区间,11,M142-26,4040,71,1,8,533.9,
1851,城星路站-市民中心站区间,11,M142-27,4040,107,1,7,540.9,
1852,城星路站-市民中心站区间,11,M142-28,4039,127,1,5.75,546.65,
1853,城星路站-市民中心站区间,11,M142-29,4039,174,1,6,552.65,
1854,城星路站-市民中心站区间,11,M142-30,4040,188,1,5,557.65,
1855,城星路站-市民中心站区间,11,M144-01,4045,-11,3.2,1.3,558.95,
1856,城星路站-市民中心站区间,11,M142-31,4045,290,1,2,560.95,
1857,城星路站-市民中心站区间,11,M144-02,4040,-10,1,2,562.95,
1858,城星路站-市民中心站区间,11,M144-03,4040,-5,1,4.3,567.25,
1859,城星路站-市民中心站区间,11,M144-04,4039,3,1,4.3,571.55,
1860,城星路站-市民中心站区间,11,M144-05,4039,33,1.5,5.3,576.85,
1861,城星路站-市民中心站区间,11,M144-06,4039,48,1,4.3,581.15,
1862,城星路站-市民中心站区间,11,M144-07,4040,67,2,4.3,585.45,
1863,城星路站-市民中心站区间,11,M146-01,4047,-205,1,1.3,586.75,
1864,城星路站-市民中心站区间,11,M144-08,4045,73,1,1.3,588.05,
1865,城星路站-市民中心站区间,11,M146-02,4040,-194,1,2,590.05,
1866,城星路站-市民中心站区间,11,M146-03,4039,-161,1,4.3,594.35,
1867,城星路站-市民中心站区间,11,M146-04,4041,-143,1,6,600.35,
1868,城星路站-市民中心站区间,11,M146-05,4040,-109,1,8,608.35,
1869,城星路站-市民中心站区间,11,M146-06,4041,-45,1,9,617.35,
1870,城星路站-市民中心站区间,11,M146-07,4041,-14,1,9,626.35,
1871,城星路站-市民中心站区间,11,M146-08,4041,-1,1,9,635.35,
1872,城星路站-市民中心站区间,11,M146-09,4040,80,1,10,645.35,
1873,城星路站-市民中心站区间,11,M146-10,4039,112,1,10,655.35,
1874,城星路站-市民中心站区间,11,M146-11,4039,143,1,10,665.35,
1875,市民中心站,11,M146-12,4038,184,1,10,675.35,
1876,市民中心站,11,M146-13,4039,238,1,10,685.35,
1877,市民中心站,11,M146-14,4039,266,1,10,695.35,
1878,市民中心站,11,M146-15,4039,238,1,10,705.35,
1879,市民中心站,11,M146-16,4040,216,1,9,714.35,
1880,市民中心站,11,M146-17,4038,185,1,10,724.35,
1881,市民中心站,12,M146-18,4039,145,1,10,10,
1882,市民中心站,12,M146-19,4040,123,1,10,20,
1883,市民中心站,12,M146-20,4039,87,1,10,30,
1884,市民中心站,12,M146-21,4039,55,1,8.1,38.1,
1885,市民中心站,12,M146-22,4040,32,1,8,46.1,
1886,市民中心站,12,M146-23,4041,10,1,7.5,53.6,
1887,市民中心站,12,M146-24,4042,-21,1,8.15,61.75,
1888,市民中心站,12,M146-25,4042,-42,1,6.2,67.95,
1889,市民中心站-江锦路站区间,12,M146-26,4039,-65,1,4.3,72.25,
1890,市民中心站-江锦路站区间,12,M148-01,4046,143,0.5,1.3,73.55,
1891,市民中心站-江锦路站区间,12,M146-27,4045,-62,1,2,75.55,
1892,市民中心站-江锦路站区间,12,M148-02,4039,140,1,2,77.55,
1893,市民中心站-江锦路站区间,12,M148-03,4039,134,1,4.3,81.85,
1894,市民中心站-江锦路站区间,12,M148-04,4038,120,1,5,86.85,
1895,市民中心站-江锦路站区间,12,M148-05,4040,95,1,4.7,91.55,
1896,市民中心站-江锦路站区间,12,M148-06,4041,58,1,6.5,98.05,
1897,市民中心站-江锦路站区间,12,M148-07,4039,14,1,8,106.05,
1898,市民中心站-江锦路站区间,12,M148-08,4040,-29,1,9,115.05,
1899,市民中心站-江锦路站区间,12,M148-09,4038,-88,1,9,124.05,
1900,市民中心站-江锦路站区间,12,M148-10,4041,-131,1,9,133.05,
1901,市民中心站-江锦路站区间,12,M148-11,4039,-195,1,10,143.05,
1902,市民中心站-江锦路站区间,12,M148-12,4038,-251,2,10,153.05,
1903,市民中心站-江锦路站区间,12,M148-13,4039,-262,2.3,10,163.05,
1904,市民中心站-江锦路站区间,12,M148-14,4038,-245,1,10,173.05,
1905,市民中心站-江锦路站区间,12,M148-15,4040,-190,2.9,10,183.05,
1906,市民中心站-江锦路站区间,12,M148-16,4040,-133,3,10,193.05,
1907,市民中心站-江锦路站区间,12,M148-17,4040,-81,3.7,9,202.05,
1908,市民中心站-江锦路站区间,12,M148-18,4039,-37,1,9,211.05,
1909,市民中心站-江锦路站区间,12,M148-19,4039,3,1,9,220.05,
1910,市民中心站-江锦路站区间,12,M148-20,4041,53,1,8,228.05,
1911,市民中心站-江锦路站区间,12,M148-21,4040,90,1,6.5,234.55,
1912,市民中心站-江锦路站区间,12,M148-22,4039,143,1,7,241.55,
1913,市民中心站-江锦路站区间,12,M148-23,4039,162,2,5,246.55,
1914,市民中心站-江锦路站区间,12,M148-24,4040,190,2,4.3,250.85,
1915,市民中心站-江锦路站区间,12,M150-01,4046,-84,1.5,1.3,252.15,
1916,市民中心站-江锦路站区间,12,M148-25,4045,202,1,2,254.15,
1917,市民中心站-江锦路站区间,12,M150-02,4040,-69,3.6,2,256.15,
1918,市民中心站-江锦路站区间,12,M150-03,4041,-45,4.1,4.3,260.45,
1919,市民中心站-江锦路站区间,12,M150-04,4041,-17,3.7,5.2,265.65,
1920,市民中心站-江锦路站区间,12,M150-05,4041,9,3.4,4.3,269.95,
1921,市民中心站-江锦路站区间,12,M152-01,4046,-198,4.1,1.3,271.25,
1922,市民中心站-江锦路站区间,12,M150-06,4044,21,0,2,273.25,
1923,市民中心站-江锦路站区间,12,M152-02,4041,-184,3.8,2,275.25,
1924,市民中心站-江锦路站区间,12,M152-03,4039,-164,2,5,280.25,
1925,市民中心站-江锦路站区间,12,M152-04,4041,-120,2,7,287.25,
1926,市民中心站-江锦路站区间,12,M152-05,4039,-77,1.5,8,295.25,
1927,市民中心站-江锦路站区间,12,M152-06,4042,-34,2,8,303.25,
1928,市民中心站-江锦路站区间,12,M152-07,4041,11,1.5,8,311.25,
1929,市民中心站-江锦路站区间,12,M152-08,4040,57,1.5,8,319.25,
1930,市民中心站-江锦路站区间,12,M152-09,4041,104,1.5,8,327.25,
1931,市民中心站-江锦路站区间,12,M152-10,4041,147,1.5,8,335.25,
1932,市民中心站-江锦路站区间,12,M152-11,4040,188,1.5,8,343.25,
1933,市民中心站-江锦路站区间,12,M152-12,4036,235,1.5,8,351.25,
1934,市民中心站-江锦路站区间,12,M152-13,4039,264,1.5,8,359.25,
1935,市民中心站-江锦路站区间,12,M152-14,4039,239,1.5,8,367.25,
1936,市民中心站-江锦路站区间,12,M152-15,4040,215,1.5,8,375.25,
1937,市民中心站-江锦路站区间,12,M152-16,4040,181,1.5,8,383.25,
1938,市民中心站-江锦路站区间,12,M152-17,4040,149,1.5,8,391.25,
1939,市民中心站-江锦路站区间,12,M152-18,4036,115,1.5,8,399.25,
1940,市民中心站-江锦路站区间,12,M152-19,4040,85,2,8,407.25,
1941,市民中心站-江锦路站区间,12,M152-20,4039,53,1.5,8,415.25,
1942,市民中心站-江锦路站区间,12,M152-21,4040,15,1.5,8,423.25,
1943,市民中心站-江锦路站区间,12,M152-22,4040,-15,1.5,8,431.25,
1944,市民中心站-江锦路站区间,12,M152-23,4040,-44,1.5,7,438.25,
1945,市民中心站-江锦路站区间,12,M152-24,4042,-69,1.5,6,444.25,
1946,市民中心站-江锦路站区间,12,M152-25,4040,-94,1.5,4.3,448.55,
1947,市民中心站-江锦路站区间,12,M154-01,4046,114,1.5,1.3,449.85,
1948,市民中心站-江锦路站区间,12,M152-26,4046,-101,1.5,2,451.85,
1949,市民中心站-江锦路站区间,12,M154-02,4039,105,1.5,2,453.85,
1950,市民中心站-江锦路站区间,12,M154-03,4041,94,1.5,5,458.85,
1951,市民中心站-江锦路站区间,12,M154-04,4042,72,1.5,7,465.85,
1952,市民中心站-江锦路站区间,12,M154-05,4042,35,1,8,473.85,
1953,市民中心站-江锦路站区间,12,M154-06,4041,2,1.5,8,481.85,
1954,市民中心站-江锦路站区间,12,M154-07,4039,-23,1,8,489.85,
1955,市民中心站-江锦路站区间,12,M154-08,4041,-61,1,8,497.85,
1956,市民中心站-江锦路站区间,12,M154-09,4040,-94,1.5,8,505.85,
1957,市民中心站-江锦路站区间,12,M154-10,4040,-124,1.5,8,513.85,
1958,市民中心站-江锦路站区间,12,M154-11,4040,-154,1.5,8,521.85,
1959,市民中心站-江锦路站区间,12,M154-12,4040,-189,2,8,529.85,
1960,市民中心站-江锦路站区间,12,M154-13,4040,-223,1,8,537.85,
1961,市民中心站-江锦路站区间,12,M154-14,4040,-251,1,8,545.85,
1962,市民中心站-江锦路站区间,12,M154-15,4040,-282,1.5,8,553.85,
1963,市民中心站-江锦路站区间,12,M154-16,4040,-257,1.5,8,561.85,
1964,市民中心站-江锦路站区间,12,M154-17,4039,-209,1.5,8,569.85,
1965,市民中心站-江锦路站区间,12,M154-18,4040,-175,2,8,577.85,
1966,市民中心站-江锦路站区间,12,M154-19,4040,-136,1.5,8,585.85,
1967,市民中心站-江锦路站区间,12,M154-20,4040,-85,1.5,8,593.85,
1968,市民中心站-江锦路站区间,12,M154-21,4038,-46,2,8,601.85,
1969,市民中心站-江锦路站区间,12,M154-22,4038,-8,1.5,8,609.85,
1970,市民中心站-江锦路站区间,12,M154-23,4039,41,1.5,9,618.85,
1971,市民中心站-江锦路站区间,12,M154-24,4038,81,1.5,9.36,628.21,
1972,市民中心站-江锦路站区间,12,M154-25,4038,108,1.5,8.2,636.41,
1973,市民中心站-江锦路站区间,12,M154-26,4039,131,1.5,6.2,642.61,
1974,市民中心站-江锦路站区间,12,M154-27,4042,164,1.5,4.3,646.91,
1975,市民中心站-江锦路站区间,12,M156-01,4047,-24,1.5,1.3,648.21,
1976,市民中心站-江锦路站区间,12,M154-28,4048,181,1.5,2,650.21,
1977,市民中心站-江锦路站区间,12,M156-02,4043,-19,1.5,2,652.21,
1978,市民中心站-江锦路站区间,12,M156-03,4039,-31,1.5,4.3,656.51,
1979,市民中心站-江锦路站区间,12,M156-04,4036,5,1.5,6.2,662.71,
1980,市民中心站-江锦路站区间,12,M156-05,4040,23,1.5,4.3,667.01,
1981,市民中心站-江锦路站区间,12,M158-01,4042,-181,1.5,1.3,668.31,
1982,市民中心站-江锦路站区间,12,M156-06,4040,18,1.5,2,670.31,
1983,市民中心站-江锦路站区间,12,M158-02,4040,-179,2,2,672.31,
1984,市民中心站-江锦路站区间,12,M158-03,4040,-146,1.5,5,677.31,
1985,市民中心站-江锦路站区间,12,M158-04,4039,-122,1.5,6.3,683.61,
1986,市民中心站-江锦路站区间,12,M158-05,4040,-90,1.5,8,691.61,
1987,市民中心站-江锦路站区间,12,M158-06,4039,-59,1.5,9.5,701.11,
1988,江锦路站,12,M158-07,4039,-15,1.5,10,711.11,
1989,江锦路站,12,M158-08,4038,31,2,10,721.11,
1990,江锦路站,12,M158-09,4038,68,1.5,10.5,731.61,
1991,江锦路站,12,M158-10,4040,106,2.1,10,741.61,
1992,江锦路站,12,M158-11,4040,163,2.1,10.5,752.11,
1993,江锦路站,13,M158-12,4042,200,2.8,10,10,
1994,江锦路站,13,M158-13,4040,246,3.1,10,20,
1995,江锦路站,13,M158-14,4038,265,3.1,9,29,
1996,江锦路站,13,M158-15,4039,251,1.5,10,39,
1997,江锦路站,13,M158-16,4041,219,2.3,10,49,
1998,江锦路站,13,M158-17,4041,183,2.8,10,59,
1999,江锦路站,13,M158-18,4039,135,1.5,10,69,
2000,江锦路站-钱江路站区间,13,M158-19,4041,109,1,9,78,
2001,江锦路站-钱江路站区间,13,M158-20,4039,84,1,8,86,
2002,江锦路站-钱江路站区间,13,M158-21,4039,56,1,8,94,
2003,江锦路站-钱江路站区间,13,M158-22,4040,15,1,8,102,
2004,江锦路站-钱江路站区间,13,M158-23,4040,-11,3,8.8,110.8,
2005,江锦路站-钱江路站区间,13,M158-24,4040,-40,1,8.2,119,
2006,江锦路站-钱江路站区间,13,M158-25,4040,-53,1,6.2,125.2,
2007,江锦路站-钱江路站区间,13,M158-26,4039,-71,1,4.3,129.5,
2008,江锦路站-钱江路站区间,13,M160-01,4046,142,3.2,1.3,130.8,
2009,江锦路站-钱江路站区间,13,M158-27,4046,-81,1,2,132.8,
2010,江锦路站-钱江路站区间,13,M160-02,4040,119,1,2,134.8,
2011,江锦路站-钱江路站区间,13,M160-03,4040,103,1.5,5,139.8,
2012,江锦路站-钱江路站区间,13,M160-04,4041,93,1.5,7,146.8,
2013,江锦路站-钱江路站区间,13,M160-05,4040,73,2,8,154.8,
2014,江锦路站-钱江路站区间,13,M160-06,4042,26,1.5,8,162.8,
2015,江锦路站-钱江路站区间,13,M160-07,4039,-3,2,8,170.8,
2016,江锦路站-钱江路站区间,13,M160-08,4042,-25,1,8,178.8,
2017,江锦路站-钱江路站区间,13,M160-09,4039,-59,1,8,186.8,
2018,江锦路站-钱江路站区间,13,M160-10,4038,-87,1,8,194.8,
2019,江锦路站-钱江路站区间,13,M160-11,4038,-118,1,8,202.8,
2020,江锦路站-钱江路站区间,13,M160-12,4038,-131,1,8,210.8,
2021,江锦路站-钱江路站区间,13,M160-13,4040,-169,1.5,8,218.8,
2022,江锦路站-钱江路站区间,13,M160-14,4039,-190,1,8,226.8,
2023,江锦路站-钱江路站区间,13,M160-15,4038,-221,1,8,234.8,
2024,江锦路站-钱江路站区间,13,M160-16,4039,-245,1.5,8,242.8,
2025,江锦路站-钱江路站区间,13,M160-17,4039,-270,1,8,250.8,
2026,江锦路站-钱江路站区间,13,M160-18,4038,-233,1,8,258.8,
2027,江锦路站-钱江路站区间,13,M160-19,4038,-207,1.5,8,266.8,
2028,江锦路站-钱江路站区间,13,M160-20,4040,-191,1,8,274.8,
2029,江锦路站-钱江路站区间,13,M160-21,4039,-168,2,8,282.8,
2030,江锦路站-钱江路站区间,13,M160-22,4039,-149,2,8,290.8,
2031,江锦路站-钱江路站区间,13,M160-23,4039,-133,1.5,8,298.8,
2032,江锦路站-钱江路站区间,13,M160-24,4040,-90,1,8,306.8,
2033,江锦路站-钱江路站区间,13,M160-25,4038,-74,1,8,314.8,
2034,江锦路站-钱江路站区间,13,M160-26,4040,-41,1,8,322.8,
2035,江锦路站-钱江路站区间,13,M160-27,4040,-26,1.5,8,330.8,
2036,江锦路站-钱江路站区间,13,M160-28,4038,12,1.5,8,338.8,
2037,江锦路站-钱江路站区间,13,M160-29,4042,30,1.5,7,345.8,
2038,江锦路站-钱江路站区间,13,M160-30,4042,49,1.5,6,351.8,
2039,江锦路站-钱江路站区间,13,M160-31,4040,61,1.5,6,357.8,
2040,江锦路站-钱江路站区间,13,M160-32,4042,88,1,6,363.8,
2041,江锦路站-钱江路站区间,13,M160-33,4040,100,1,4.3,368.1,
2042,江锦路站-钱江路站区间,13,M162-01,4045,-104,1,1.3,369.4,
2043,江锦路站-钱江路站区间,13,M160-34,4044,106,1,2,371.4,
2044,江锦路站-钱江路站区间,13,M162-02,4041,-113,1,2,373.4,
2045,江锦路站-钱江路站区间,13,M162-03,4041,-85,1,5,378.4,
2046,江锦路站-钱江路站区间,13,M162-04,4039,-58,1.5,7,385.4,
2047,江锦路站-钱江路站区间,13,M162-05,4041,-39,1.5,8,393.4,
2048,江锦路站-钱江路站区间,13,M162-06,4038,-10,1.5,8,401.4,
2049,江锦路站-钱江路站区间,13,M162-07,4040,15,1.5,8,409.4,
2050,江锦路站-钱江路站区间,13,M162-08,4040,36,1.5,8,417.4,
2051,江锦路站-钱江路站区间,13,M162-09,4042,76,1.5,8,425.4,
2052,江锦路站-钱江路站区间,13,M162-10,4042,89,1,8,433.4,
2053,江锦路站-钱江路站区间,13,M162-11,4041,115,1,8,441.4,
2054,江锦路站-钱江路站区间,13,M162-12,4040,143,1,8,449.4,
2055,江锦路站-钱江路站区间,13,M162-13,4041,171,1,8,457.4,
2056,江锦路站-钱江路站区间,13,M162-14,4039,189,1,8,465.4,
2057,江锦路站-钱江路站区间,13,M162-15,4042,223,1.5,8,473.4,
2058,江锦路站-钱江路站区间,13,M162-16,4040,241,2,8,481.4,
2059,江锦路站-钱江路站区间,13,M162-17,4042,271,2,8,489.4,
2060,江锦路站-钱江路站区间,13,M162-18,4039,249,2,8,497.4,
2061,江锦路站-钱江路站区间,13,M162-19,4041,221,2,8,505.4,
2062,江锦路站-钱江路站区间,13,M162-20,4040,191,2.4,8,513.4,
2063,江锦路站-钱江路站区间,13,M162-21,4041,169,3.2,8,521.4,
2064,江锦路站-钱江路站区间,13,M162-22,4041,132,3.2,8,529.4,
2065,江锦路站-钱江路站区间,13,M162-23,4040,118,3.4,8,537.4,
2066,江锦路站-钱江路站区间,13,M162-24,4040,95,2,8,545.4,
2067,江锦路站-钱江路站区间,13,M162-25,4041,65,2,8,553.4,
2068,江锦路站-钱江路站区间,13,M162-26,4042,33,2,8,561.4,
2069,江锦路站-钱江路站区间,13,M162-27,4041,19,2,8,569.4,
2070,江锦路站-钱江路站区间,13,M162-28,4040,4,2,8,577.4,
2071,江锦路站-钱江路站区间,13,M162-29,4042,-28,1.5,7,584.4,
2072,江锦路站-钱江路站区间,13,M162-30,4041,-46,1,6,590.4,
2073,江锦路站-钱江路站区间,13,M162-31,4040,-58,1.5,6,596.4,
2074,江锦路站-钱江路站区间,13,M162-32,4042,-90,1.5,6,602.4,
2075,江锦路站-钱江路站区间,13,M162-33,4042,-106,1,4.3,606.7,
2076,江锦路站-钱江路站区间,13,M164-01,4048,106,1,1.3,608,
2077,江锦路站-钱江路站区间,13,M162-34,4046,-111,1,2,610,
2078,江锦路站-钱江路站区间,13,M164-02,4042,92,1,1,611,
2079,江锦路站-钱江路站区间,13,M164-03,4041,71,1.5,5,616,
2080,江锦路站-钱江路站区间,13,M164-04,4042,50,1.5,7,623,
2081,江锦路站-钱江路站区间,13,M164-05,4040,26,1,8,631,
2082,江锦路站-钱江路站区间,13,M164-06,4041,13,1,8,639,
2083,江锦路站-钱江路站区间,13,M164-07,4038,-21,1.5,8,647,
2084,江锦路站-钱江路站区间,13,M164-08,4041,-40,1,8,655,
2085,江锦路站-钱江路站区间,13,M164-09,4040,-70,1,8,663,
2086,江锦路站-钱江路站区间,13,M164-10,4039,-98,1,8,671,
2087,江锦路站-钱江路站区间,13,M164-11,4038,-133,1.5,8,679,
2088,江锦路站-钱江路站区间,13,M164-12,4039,-146,2,8,687,
2089,江锦路站-钱江路站区间,13,M164-13,4038,-190,2,8,695,
2090,江锦路站-钱江路站区间,13,M164-14,4038,-203,3,8,703,
2091,江锦路站-钱江路站区间,13,M164-15,4040,-219,3.2,8,711,
2092,江锦路站-钱江路站区间,13,M164-16,4038,-261,2.4,8,719,
2093,江锦路站-钱江路站区间,13,M164-17,4039,-263,3.6,8,727,
2094,江锦路站-钱江路站区间,13,M164-18,4040,-250,2.3,8,735,
2095,江锦路站-钱江路站区间,13,M164-19,4041,-219,3.8,8,743,
2096,江锦路站-钱江路站区间,13,M164-20,4040,-173,2.5,8,751,
2097,江锦路站-钱江路站区间,13,M164-21,4039,-145,3.7,8,759,
2098,江锦路站-钱江路站区间,13,M164-22,4039,-104,2.2,8,767,
2099,江锦路站-钱江路站区间,13,M164-23,4038,-80,2.8,8,775,
2100,江锦路站-钱江路站区间,13,M164-24,4038,-48,2,8,783,
2101,江锦路站-钱江路站区间,13,M164-25,4037,-5,1.5,8,791,
2102,江锦路站-钱江路站区间,13,M164-26,4037,27,2,8,799,
2103,江锦路站-钱江路站区间,13,M164-27,4039,63,1.5,8.1,807.1,
2104,江锦路站-钱江路站区间,13,M164-28,4040,114,1,7,814.1,
2105,江锦路站-钱江路站区间,13,M164-29,4035,111,1,6,820.1,
2106,江锦路站-钱江路站区间,13,M164-30,4040,110,1,7,827.1,
2107,江锦路站-钱江路站区间,13,M164-31,4039,115,1.5,6.9,834,
2108,江锦路站-钱江路站区间,13,M164-32,4041,126,1,6,840,
2109,江锦路站-钱江路站区间,13,M164-33,4040,143,1.5,4.3,844.3,
2110,江锦路站-钱江路站区间,13,M166-01,4046,-119,1.5,1.3,845.6,
2111,江锦路站-钱江路站区间,13,M164-34,4045,146,1.5,2,847.6,
2112,江锦路站-钱江路站区间,13,M166-02,4039,-113,1,2,849.6,
2113,江锦路站-钱江路站区间,13,M166-03,4041,-99,1,4.3,853.9,
2114,江锦路站-钱江路站区间,13,M166-04,4040,-90,1,8,861.9,
2115,江锦路站-钱江路站区间,13,M166-05,4042,-59,1.5,9,870.9,
2116,江锦路站-钱江路站区间,13,M166-06,4042,-29,1,9,879.9,
2117,江锦路站-钱江路站区间,13,M166-07,4041,3,1,9,888.9,
2118,江锦路站-钱江路站区间,13,M166-08,4039,35,1.5,9,897.9,
2119,江锦路站-钱江路站区间,13,M166-09,4040,63,1,9,906.9,
2120,江锦路站-钱江路站区间,13,M166-10,4038,87,1,9,915.9,
2121,江锦路站-钱江路站区间,13,M166-11,4039,118,1.5,9,924.9,
2122,江锦路站-钱江路站区间,13,M166-12,4040,146,1,9,933.9,
2123,江锦路站-钱江路站区间,13,M166-13,4041,172,1,9,942.9,
2124,江锦路站-钱江路站区间,13,M166-14,4038,196,1,9,951.9,
2125,钱江路站,13,M166-15,4040,214,1,8,959.9,
2126,钱江路站,13,M166-16,4040,241,1,8,967.9,
2127,钱江路站,13,M166-17,4040,274,1,10,977.9,
2128,钱江路站,13,M166-18,4040,254,1,10,987.9,
2129,钱江路站,13,M166-19,4040,217,1,10,997.9,
2130,钱江路站,13,M166-20,4040,174,1,10,1007.9,
2131,钱江路站,14,M166-21,4039,141,2.5,10,10,
2132,钱江路站,14,M166-22,4039,124,1,9,19,
2133,钱江路站,14,M166-23,4039,87,1,9,28,
2134,钱江路站,14,M166-24,4039,46,1,10,38,
2135,钱江路站,14,M166-25,4041,20,1,10,48,
2136,钱江路站,14,M166-26,4039,-12,1,9,57,
2137,钱江路站-景芳站上行,14,M166-27,4038,-47,1,8,65,
2138,钱江路站-景芳站上行,14,M166-28,4041,-57,1,8,73,
2139,钱江路站-景芳站上行,14,M166-29,4038,-83,1,6,79,
2140,钱江路站-景芳站上行,14,M166-30,4039,-111,1,5,84,
2141,景芳至钱江路,14,M168-01,4046,96,2,1.3,85.3,
2142,钱江路站-景芳站上行,14,M166-31,4044,-116,1,2,87.3,
2143,景芳至钱江路,14,M168-02,4041,98,1.9,2,89.3,
2144,景芳至钱江路,14,M168-03,4042,75,2.2,4.3,93.6,
2145,景芳至钱江路,14,M168-04,4041,55,1.6,7,100.6,
2146,景芳至钱江路,14,M168-05,4041,7,2.1,8,108.6,
2147,景芳至钱江路,14,M168-06,4041,10,1.7,8,116.6,
2148,景芳至钱江路,14,M168-07,4040,-33,1.7,8,124.6,
2149,景芳至钱江路,14,M168-08,4042,-60,2.1,8,132.6,
2150,景芳至钱江路,14,M168-09,4042,-87,1.9,8,140.6,
2151,景芳至钱江路,14,M168-10,4041,-114,2,8,148.6,
2152,景芳至钱江路,14,M168-11,4040,-147,1.8,8,156.6,
2153,景芳至钱江路,14,M168-12,4041,-162,1.7,8,164.6,
2154,景芳至钱江路,14,M168-13,4042,-190,2.2,8,172.6,
2155,景芳至钱江路,14,M168-14,4043,-224,1.8,8,180.6,
2156,景芳至钱江路,14,M168-15,4043,-250,2.1,8,188.6,
2157,景芳至钱江路,14,M168-16,4039,-248,1.9,8,196.6,
2158,景芳至钱江路,14,M168-17,4040,-256,1.6,8,204.6,
2159,景芳至钱江路,14,M168-18,4042,-226,1.7,8,212.6,
2160,景芳至钱江路,14,M168-19,4041,-206,1.9,8,220.6,
2161,景芳至钱江路,14,M168-20,4042,-173,1.6,8,228.6,
2162,景芳至钱江路,14,M168-21,4041,-146,1.6,8,236.6,
2163,景芳至钱江路,14,M168-22,4042,-123,1.7,8,244.6,
2164,景芳至钱江路,14,M168-23,4043,-92,1.9,8,252.6,
