index,next_station_name,index_station_next,anchor,height,stagger,abrasion,dist,dist_accum
3186,笕桥老街站,22,M272-28,4063,126,1.0,6.0,32.8
3185,笕桥老街站,22,M272-29,4062,98,1.0,8.0,40.8
3184,笕桥老街站,22,M272-30,4062,66,1.0,8.0,48.8
3183,笕桥老街站,22,M272-31,4062,36,1.0,8.0,56.8
3182,笕桥老街站,22,M272-32,4063,15,1.0,8.0,64.8
3181,笕桥老街站,22,M272-33,4060,-11,1.0,8.0,72.8
3180,笕桥老街站,22,M272-34,4060,-38,1.0,8.0,80.8
3179,笕桥老街站,22,M272-35,4062,-59,3.3,7.5,88.3
3178,笕桥老街站,22,M272-36,4061,-85,1.0,7.0,95.3
3177,笕桥老街站,22,M272-37,4061,-108,1.0,6.0,101.3
3176,笕桥老街站,22,M272-38,4060,-121,1.0,6.0,107.3
3175,笕桥老街站-华中南站,22,M274-01,4062,157,1.0,4.0,111.3
3174,笕桥老街站,22,M272-39,4060,-136,1.0,2.0,113.3
3173,笕桥老街站-华中南站,22,M274-02,4060,154,1.0,2.0,115.3
3172,笕桥老街站,22,M272-40,4064,-148,1.0,2.0,117.3
3171,笕桥老街站-华中南站,22,M274-03,4061,138,1.0,4.0,121.3
3170,笕桥老街站-华中南站,22,M274-04,4060,116,1.0,6.0,127.3
3169,笕桥老街站-华中南站,22,M274-05,4059,96,1.0,6.0,133.3
3168,笕桥老街站-华中南站,22,M274-06,4060,62,1.0,7.7,141.0
3167,笕桥老街站-华中南站,22,M274-07,4059,36,1.0,8.0,149.0
3166,笕桥老街站-华中南站,22,M274-08,4059,0,1.0,8.0,157.0
3165,笕桥老街站-华中南站,22,M274-09,4060,-31,1.0,8.0,165.0
3164,笕桥老街站-华中南站,22,M274-10,4062,-58,1.0,8.0,173.0
3163,笕桥老街站-华中南站,22,M274-11,4059,-89,1.0,8.0,181.0
3162,笕桥老街站-华中南站,22,M274-12,4060,-122,1.0,8.0,189.0
3161,笕桥老街站-华中南站,22,M274-13,4060,-148,1.0,8.0,197.0
3160,笕桥老街站-华中南站,22,M274-14,4061,-179,1.0,8.0,205.0
3159,笕桥老街站-华中南站,22,M274-15,4060,-214,1.0,8.0,213.0
3158,笕桥老街站-华中南站,22,M274-16,4061,-241,1.0,8.0,221.0
3157,笕桥老街站-华中南站,22,M274-17,4061,-274,1.0,8.0,229.0
3156,笕桥老街站-华中南站,22,M274-18,4060,-248,1.0,8.0,237.0
3155,笕桥老街站-华中南站,22,M274-19,4061,-219,1.0,8.0,245.0
3154,笕桥老街站-华中南站,22,M274-20,4060,-194,1.0,7.0,252.0
3153,笕桥老街站-华中南站,22,M274-21,4060,-158,1.0,6.7,258.7
3152,笕桥老街站-华中南站,22,M274-22,4059,-136,1.0,6.0,264.7
3151,笕桥老街站-华中南站,22,M274-23,4059,-118,1.0,6.0,270.7
3150,笕桥老街站-华中南站,22,M274-24,4061,-83,1.0,6.0,276.7
3149,笕桥老街站-华中南站,22,M274-25,4061,-66,1.0,6.0,282.7
3148,笕桥老街站-华中南站,22,M274-26,4061,-49,1.0,6.0,288.7
3147,笕桥老街站-华中南站,22,M274-27,4060,-23,1.0,6.0,294.7
3146,笕桥老街站-华中南站,22,M274-28,4061,-1,1.0,6.0,300.7
3145,笕桥老街站-华中南站,22,M274-29,4061,28,1.0,6.0,306.7
3144,笕桥老街站-华中南站,22,M274-30,4059,47,1.0,6.0,312.7
3143,笕桥老街站-华中南站,22,M274-31,4059,69,1.0,6.0,318.7
3142,笕桥老街站-华中南站,22,M274-32,4059,99,1.0,6.0,324.7
3141,笕桥老街站-华中南站,22,M274-33,4060,116,1.0,6.0,330.7
3140,笕桥老街站-华中南站,22,M274-34,4060,131,1.0,6.0,336.7
3139,笕桥老街站-华中南站,22,M276-01,4062,-149,2.4,4.0,340.7
3138,笕桥老街站-华中南站,22,M274-35,4059,154,1.0,2.0,342.7
3137,笕桥老街站-华中南站,22,M276-02,4060,-143,1.0,2.0,344.7
3136,笕桥老街站-华中南站,22,M274-36,4062,167,1.0,2.0,346.7
3135,笕桥老街站-华中南站,22,M276-03,4060,-128,1.0,4.0,350.7
3134,笕桥老街站-华中南站,22,M276-04,4059,-97,1.0,6.0,356.7
3133,笕桥老街站-华中南站,22,M276-05,4061,-93,1.0,6.0,362.7
3132,笕桥老街站-华中南站,22,M276-06,4059,-59,1.0,6.0,368.7
3131,笕桥老街站-华中南站,22,M276-07,4059,-37,1.0,6.0,374.7
3130,笕桥老街站-华中南站,22,M276-08,4057,-17,1.0,6.0,380.7
3129,笕桥老街站-华中南站,22,M276-09,4060,3,1.0,6.0,386.7
3128,笕桥老街站-华中南站,22,M276-10,4058,35,1.0,6.0,392.7
3127,笕桥老街站-华中南站,22,M276-11,4060,60,1.0,6.0,398.7
3126,笕桥老街站-华中南站,22,M276-12,4060,88,1.0,6.0,404.7
3125,笕桥老街站-华中南站,22,M276-13,4061,94,1.0,6.0,410.7
3124,笕桥老街站-华中南站,22,M276-14,4059,126,1.0,6.0,416.7
3123,笕桥老街站-华中南站,22,M276-15,4059,145,1.0,6.0,422.7
3122,笕桥老街站-华中南站,22,M276-16,4057,172,1.0,6.0,428.7
3121,笕桥老街站-华中南站,22,M276-17,4058,190,1.0,6.0,434.7
3120,笕桥老街站-华中南站,22,M276-18,4060,203,1.0,6.0,440.7
3119,笕桥老街站-华中南站,22,M276-19,4058,230,1.0,6.0,446.7
3118,笕桥老街站-华中南站,22,M276-20,4058,260,1.0,6.0,452.7
3117,笕桥老街站-华中南站,22,M276-21,4058,280,1.0,6.0,458.7
3116,笕桥老街站-华中南站,22,M276-22,4058,260,1.0,6.0,464.7
3115,笕桥老街站-华中南站,22,M276-23,4059,233,1.0,6.0,470.7
3114,笕桥老街站-华中南站,22,M276-24,4060,213,1.0,6.0,476.7
3113,笕桥老街站-华中南站,22,M276-25,4057,193,1.0,6.0,482.7
3112,笕桥老街站-华中南站,22,M276-26,4059,170,1.0,6.0,488.7
3111,笕桥老街站-华中南站,22,M276-27,4059,148,1.0,6.0,494.7
3110,笕桥老街站-华中南站,22,M276-28,4058,115,1.0,6.0,500.7
3109,笕桥老街站-华中南站,22,M276-29,4057,101,1.0,6.0,506.7
3108,笕桥老街站-华中南站,22,M276-30,4058,71,1.0,6.0,512.7
3107,笕桥老街站-华中南站,22,M276-31,4062,50,1.0,6.0,518.7
3106,笕桥老街站-华中南站,22,M276-32,4059,30,1.0,6.0,524.7
3105,笕桥老街站-华中南站,22,M276-33,4058,-5,1.0,6.0,530.7
3104,笕桥老街站-华中南站,22,M276-34,4059,-27,1.0,8.0,538.7
3103,笕桥老街站-华中南站,22,M276-35,4057,-58,1.0,8.0,546.7
3102,笕桥老街站-华中南站,22,M276-36,4057,-84,1.0,8.0,554.7
3101,笕桥老街站-华中南站,22,M276-37,4060,-113,1.0,6.0,560.7
3100,笕桥老街站-华中南站,22,M276-38,4059,-134,1.0,5.4,566.1
3099,笕桥老街站-华中南站,22,M278-01,4062,173,1.0,4.0,570.1
3098,笕桥老街站-华中南站,22,M276-39,4058,-136,1.0,2.0,572.1
3097,笕桥老街站-华中南站,22,M278-02,4060,166,1.0,2.0,574.1
3096,笕桥老街站-华中南站,22,M276-40,4062,-135,1.0,2.0,576.1
3095,笕桥老街站-华中南站,22,M278-03,4059,154,1.0,4.0,580.1
3094,笕桥老街站-华中南站,22,M278-04,4060,130,1.0,6.0,586.1
3093,笕桥老街站-华中南站,22,M278-05,4058,111,1.0,6.0,592.1
3092,笕桥老街站-华中南站,22,M278-06,4059,68,1.0,7.7,599.8
3091,笕桥老街站-华中南站,22,M278-07,4059,33,1.0,8.0,607.8
3090,笕桥老街站-华中南站,22,M278-08,4060,-4,1.0,8.0,615.8
3089,笕桥老街站-华中南站,22,M278-09,4061,-29,1.0,8.0,623.8
3088,笕桥老街站-华中南站,22,M278-10,4060,-43,1.0,8.0,631.8
3087,笕桥老街站-华中南站,22,M278-11,4059,-82,1.0,8.0,639.8
3086,笕桥老街站-华中南站,22,M278-12,4060,-108,1.0,8.0,647.8
3085,笕桥老街站-华中南站,22,M278-13,4061,-136,1.0,8.0,655.8
3084,笕桥老街站-华中南站,22,M278-14,4061,-172,1.0,8.0,663.8
3083,笕桥老街站-华中南站,22,M278-15,4060,-196,1.0,8.0,671.8
3082,笕桥老街站-华中南站,22,M278-16,4060,-247,1.0,8.0,679.8
3081,笕桥老街站-华中南站,22,M278-17,4061,-282,1.0,8.0,687.8
3080,笕桥老街站-华中南站,22,M278-18,4059,-227,1.0,8.0,695.8
3079,笕桥老街站-华中南站,22,M278-19,4060,-217,1.0,8.0,703.8
3078,笕桥老街站-华中南站,22,M278-20,4061,-169,1.0,8.0,711.8
3077,笕桥老街站-华中南站,22,M278-21,4059,-140,1.0,8.0,719.8
3076,笕桥老街站-华中南站,22,M278-22,4061,-126,1.0,8.0,727.8
3075,笕桥老街站-华中南站,22,M278-23,4061,-77,1.0,8.0,735.8
3074,笕桥老街站-华中南站,22,M278-24,4060,-46,1.0,8.0,743.8
3073,笕桥老街站-华中南站,22,M278-25,4058,-21,1.0,8.0,751.8
3072,笕桥老街站-华中南站,22,M278-26,4061,-6,1.0,7.7,759.5
3071,笕桥老街站-华中南站,22,M278-27,4060,34,1.0,6.0,765.5
3070,笕桥老街站-华中南站,22,M278-28,4060,58,1.0,6.0,771.5
3069,笕桥老街站-华中南站,22,M278-29,4058,84,1.0,6.0,777.5
3068,笕桥老街站-华中南站,22,M278-30,4060,103,1.0,6.0,783.5
3067,笕桥老街站-华中南站,22,M278-31,4057,125,1.0,6.0,789.5
3066,笕桥老街站-华中南站,22,M278-32,4058,155,1.0,6.0,795.5
3065,笕桥老街站-华中南站,22,M280-01,4060,-139,2.2,4.0,799.5
3064,笕桥老街站-华中南站,22,M278-33,4060,157,1.0,2.0,801.5
3063,笕桥老街站-华中南站,22,M280-02,4060,-150,1.0,2.0,803.5
3062,笕桥老街站-华中南站,22,M278-34,4063,156,1.0,2.0,805.5
3061,笕桥老街站-华中南站,22,M280-03,4061,-112,1.0,4.0,809.5
3060,笕桥老街站-华中南站,22,M280-04,4060,-100,1.0,6.0,815.5
3059,笕桥老街站-华中南站,22,M280-05,4058,-72,1.0,6.0,821.5
3058,笕桥老街站-华中南站,22,M280-06,4060,-62,1.0,6.0,827.5
3057,笕桥老街站-华中南站,22,M280-07,4058,-21,1.0,6.0,833.5
3056,笕桥老街站-华中南站,22,M280-08,4059,-18,1.0,6.0,839.5
3055,笕桥老街站-华中南站,22,M280-09,4058,21,1.0,6.0,845.5
3054,笕桥老街站-华中南站,22,M280-10,4058,52,1.0,6.0,851.5
3053,笕桥老街站-华中南站,22,M280-11,4059,81,1.0,6.0,857.5
3052,笕桥老街站-华中南站,22,M280-12,4060,92,1.0,6.0,863.5
3051,笕桥老街站-华中南站,22,M280-13,4059,118,1.0,6.0,869.5
3050,笕桥老街站-华中南站,22,M280-14,4061,143,1.0,6.0,875.5
3049,笕桥老街站-华中南站,22,M280-15,4060,146,1.0,6.0,881.5
3048,笕桥老街站-华中南站,22,M280-16,4058,167,1.0,6.0,887.5
3047,笕桥老街站-华中南站,22,M280-17,4057,189,1.0,6.0,893.5
3046,笕桥老街站-华中南站,22,M280-18,4057,217,1.0,6.0,899.5
3045,笕桥老街站-华中南站,22,M280-19,4057,240,1.0,6.0,905.5
3044,笕桥老街站-华中南站,22,M280-20,4057,259,1.0,6.0,911.5
3043,笕桥老街站-华中南站,22,M280-21,4057,280,1.0,6.0,917.5
3042,笕桥老街站-华中南站,22,M280-22,4059,258,1.0,6.0,923.5
3041,笕桥老街站-华中南站,22,M280-23,4058,250,1.0,6.0,929.5
3040,笕桥老街站-华中南站,22,M280-24,4059,218,1.0,6.0,935.5
3039,笕桥老街站-华中南站,22,M280-25,4060,189,1.0,6.0,941.5
3038,笕桥老街站-华中南站,22,M280-26,4058,161,1.0,6.0,947.5
3037,笕桥老街站-华中南站,22,M280-27,4060,144,1.0,6.0,953.5
3036,笕桥老街站-华中南站,22,M280-28,4058,121,1.0,6.0,959.5
3035,笕桥老街站-华中南站,22,M280-29,4060,100,1.0,6.0,965.5
3034,笕桥老街站-华中南站,22,M280-30,4058,73,1.0,6.0,971.5
3033,笕桥老街站-华中南站,22,M280-31,4058,50,1.0,6.0,977.5
3032,笕桥老街站-华中南站,22,M280-32,4061,27,1.0,6.0,983.5
3031,笕桥老街站-华中南站,22,M280-33,4058,-1,1.0,6.0,989.5
3030,笕桥老街站-华中南站,22,M280-34,4059,-21,1.0,6.0,995.5
3029,笕桥老街站-华中南站,22,M280-35,4059,-38,1.0,6.0,1001.5
3028,笕桥老街站-华中南站,22,M280-36,4060,-61,1.0,6.0,1007.5
3027,笕桥老街站-华中南站,22,M280-37,4059,-90,1.0,6.0,1013.5
3026,笕桥老街站-华中南站,22,M280-38,4059,-112,1.0,6.0,1019.5
3025,笕桥老街站-华中南站,22,M280-39,4059,-137,1.0,5.4,1024.9
3024,笕桥老街站-华中南站,22,M282-01,4062,158,1.0,4.0,1028.9
3023,笕桥老街站-华中南站,22,M280-40,4059,-147,1.0,2.0,1030.9
3022,笕桥老街站-华中南站,22,M282-02,4060,146,1.0,2.0,1032.9
3021,笕桥老街站-华中南站,22,M280-41,4063,-155,1.0,2.0,1034.9
3020,笕桥老街站-华中南站,22,M282-03,4059,137,1.0,4.0,1038.9
3019,笕桥老街站-华中南站,22,M282-04,4059,109,1.0,6.0,1044.9
3018,笕桥老街站-华中南站,22,M282-05,4059,87,1.0,6.0,1050.9
3017,笕桥老街站-华中南站,22,M282-06,4058,59,1.0,7.7,1058.6
3016,笕桥老街站-华中南站,22,M282-07,4060,30,1.0,8.0,1066.6
3015,笕桥老街站-华中南站,22,M282-08,4060,-4,1.0,8.0,1074.6
3014,笕桥老街站-华中南站,22,M282-09,4061,-35,1.0,8.0,1082.6
3013,笕桥老街站-华中南站,22,M282-10,4060,-66,1.0,8.0,1090.6
3012,笕桥老街站-华中南站,22,M282-11,4057,-95,1.0,8.0,1098.6
3011,笕桥老街站-华中南站,22,M282-12,4058,-129,1.0,8.0,1106.6
3010,笕桥老街站-华中南站,22,M282-13,4060,-159,1.0,8.0,1114.6
3009,笕桥老街站-华中南站,22,M282-14,4047,-182,1.0,8.0,1122.6
3008,笕桥老街站-华中南站,22,M282-15,4057,-217,1.0,8.0,1130.6
3007,笕桥老街站-华中南站,22,M282-16,4059,-248,1.0,8.0,1138.6
3006,笕桥老街站-华中南站,22,M282-17,4058,-284,1.0,8.0,1146.6
3005,笕桥老街站-华中南站,22,M282-18,4057,-252,1.0,8.0,1154.6
3004,笕桥老街站-华中南站,22,M282-19,4059,-216,1.0,8.0,1162.6
3003,笕桥老街站-华中南站,22,M282-20,4059,-184,1.0,8.0,1170.6
3002,笕桥老街站-华中南站,22,M282-21,4057,-153,1.0,8.0,1178.6
3001,笕桥老街站-华中南站,22,M282-22,4058,-129,1.0,8.0,1186.6
3000,笕桥老街站-华中南站,22,M282-23,4060,-100,1.0,8.0,1194.6
2999,笕桥老街站-华中南站,22,M282-24,4058,-69,1.0,8.0,1202.6
2998,笕桥老街站-华中南站,22,M282-25,4059,-39,1.0,8.0,1210.6
2997,笕桥老街站-华中南站,22,M282-26,4059,-4,1.0,8.0,1218.6
2996,笕桥老街站-华中南站,22,M282-27,4057,28,1.0,8.0,1226.6
2995,笕桥老街站-华中南站,22,M282-28,4059,57,1.0,8.0,1234.6
2994,笕桥老街站-华中南站,22,M282-29,4057,87,1.0,7.7,1242.3
2993,笕桥老街站-华中南站,22,M282-30,4057,112,1.0,6.0,1248.3
2992,笕桥老街站-华中南站,22,M282-31,4058,132,1.0,6.0,1254.3
2991,笕桥老街站-华中南站,22,M284-01,4059,-150,1.0,4.0,1258.3
2990,笕桥老街站-华中南站,22,M282-32,4058,152,1.0,2.0,1260.3
2989,笕桥老街站-华中南站,22,M284-02,4059,-141,1.0,2.0,1262.3
2988,笕桥老街站-华中南站,22,M282-33,4060,158,1.0,2.0,1264.3
2987,笕桥老街站-华中南站,22,M284-03,4059,-133,1.0,4.0,1268.3
2986,笕桥老街站-华中南站,22,M284-04,4057,-108,1.0,6.0,1274.3
2985,笕桥老街站-华中南站,22,M284-05,4060,-94,1.0,6.0,1280.3
2984,笕桥老街站-华中南站,22,M284-06,4059,-59,1.0,7.7,1288.0
2983,笕桥老街站-华中南站,22,M284-07,4059,-28,1.0,8.0,1296.0
2982,笕桥老街站-华中南站,22,M284-08,4058,4,1.0,8.0,1304.0
2981,笕桥老街站-华中南站,22,M284-09,4057,38,1.0,8.0,1312.0
2980,笕桥老街站-华中南站,22,M284-10,4057,67,1.0,8.0,1320.0
2979,笕桥老街站-华中南站,22,M284-11,4057,94,1.0,8.0,1328.0
2978,笕桥老街站-华中南站,22,M284-12,4057,131,1.0,8.0,1336.0
2977,笕桥老街站-华中南站,22,M284-13,4057,157,1.0,8.0,1344.0
2976,笕桥老街站-华中南站,22,M284-14,4057,189,1.0,8.0,1352.0
2975,笕桥老街站-华中南站,22,M284-15,4058,223,1.0,8.0,1360.0
2974,笕桥老街站-华中南站,22,M284-16,4060,250,1.0,8.0,1368.0
2973,笕桥老街站-华中南站,22,M284-17,4057,276,1.0,8.0,1376.0
2972,笕桥老街站-华中南站,22,M284-18,4059,246,1.0,8.0,1384.0
2971,笕桥老街站-华中南站,22,M284-19,4058,215,1.0,8.0,1392.0
2970,笕桥老街站-华中南站,22,M284-20,4057,190,1.0,8.0,1400.0
2969,笕桥老街站-华中南站,22,M284-21,4058,151,1.0,8.0,1408.0
2968,笕桥老街站-华中南站,22,M284-22,4058,123,1.0,8.0,1416.0
2967,笕桥老街站-华中南站,22,M284-23,4059,99,1.0,8.0,1424.0
2966,笕桥老街站-华中南站,22,M284-24,4059,67,1.0,8.0,1432.0
2965,笕桥老街站-华中南站,22,M284-25,4058,31,1.0,8.0,1440.0
2964,笕桥老街站-华中南站,22,M284-26,4059,-2,1.0,8.0,1448.0
2963,笕桥老街站-华中南站,22,M284-27,4057,-28,1.0,8.0,1456.0
2962,笕桥老街站-华中南站,22,M284-28,4058,-58,1.0,8.0,1464.0
2961,笕桥老街站-华中南站,22,M284-29,4060,-87,1.0,7.7,1471.7
2960,笕桥老街站-华中南站,22,M284-30,4058,-109,1.0,6.0,1477.7
2959,笕桥老街站-华中南站,22,M284-31,4059,-134,1.0,6.0,1483.7
2958,笕桥老街站-华中南站,22,M286-01,4061,158,1.0,4.0,1487.7
2957,笕桥老街站-华中南站,22,M284-32,4058,-146,1.0,2.0,1489.7
2956,笕桥老街站-华中南站,22,M286-02,4058,143,1.0,2.0,1491.7
2955,笕桥老街站-华中南站,22,M284-33,4061,-154,1.0,2.0,1493.7
2954,笕桥老街站-华中南站,22,M286-03,4058,132,1.0,4.0,1497.7
2953,笕桥老街站-华中南站,22,M286-04,4058,107,1.0,6.0,1503.7
2952,笕桥老街站-华中南站,22,M286-05,4057,92,1.0,6.0,1509.7
2951,笕桥老街站-华中南站,22,M286-06,4059,62,1.0,7.4,1517.1
2950,笕桥老街站-华中南站,22,M286-07,4057,29,1.0,8.0,1525.1
2949,笕桥老街站-华中南站,22,M286-08,4058,-5,1.0,8.0,1533.1
2948,笕桥老街站-华中南站,22,M286-09,4060,-29,1.0,8.0,1541.1
2947,笕桥老街站-华中南站,22,M286-10,4061,-66,1.0,8.0,1549.1
2946,笕桥老街站-华中南站,22,M286-11,4061,-93,1.0,8.0,1557.1
2945,笕桥老街站-华中南站,22,M286-12,4059,-121,1.0,8.0,1565.1
2944,笕桥老街站-华中南站,22,M286-13,4057,-155,1.0,8.0,1573.1
2943,笕桥老街站-华中南站,22,M286-14,4057,-186,1.0,8.0,1581.1
2942,笕桥老街站-华中南站,22,M286-15,4057,-218,1.0,8.0,1589.1
2941,笕桥老街站-华中南站,22,M286-16,4059,-246,1.0,8.0,1597.1
2940,笕桥老街站-华中南站,22,M286-17,4059,-261,1.0,8.0,1605.1
2939,笕桥老街站-华中南站,22,M286-18,4058,-275,1.0,8.0,1613.1
2938,笕桥老街站-华中南站,22,M286-19,4059,-253,1.0,8.0,1621.1
2937,笕桥老街站-华中南站,22,M286-20,4059,-223,1.0,8.0,1629.1
2936,笕桥老街站-华中南站,22,M286-21,4058,-184,1.0,8.0,1637.1
2935,笕桥老街站-华中南站,22,M286-22,4058,-153,1.0,8.0,1645.1
2934,笕桥老街站-华中南站,22,M286-23,4058,-126,1.0,8.0,1653.1
2933,笕桥老街站-华中南站,22,M286-24,4057,-98,1.0,8.0,1661.1
2932,笕桥老街站-华中南站,22,M286-25,4057,-69,1.0,8.0,1669.1
2931,笕桥老街站-华中南站,22,M286-26,4058,-37,1.0,8.0,1677.1
2930,笕桥老街站-华中南站,22,M286-27,4059,-8,1.0,8.0,1685.1
2929,笕桥老街站-华中南站,22,M286-28,4060,23,1.0,8.0,1693.1
2928,笕桥老街站-华中南站,22,M286-29,4057,47,1.0,7.0,1700.1
2927,华中南路站,22,M286-30,4059,69,1.0,6.0,1706.1
2926,华中南路站,22,M286-31,4061,94,1.0,6.0,1712.1
2925,华中南路站,22,M286-32,4060,122,1.0,6.5,1718.6
2924,华中南路站,22,M286-33,4063,138,1.0,3.5,1722.1
2923,华中南路站,22,M288-01,4063,-158,1.0,3.0,1725.1
2922,华中南路站,22,M286-34,4060,150,1.0,2.0,1727.1
2921,华中南路站,22,M288-02,4061,-146,1.0,2.0,1729.1
2920,华中南路站,22,M286-35,4066,156,1.0,2.0,1731.1
2919,华中南路站,22,M288-03,4060,-122,1.0,4.0,1735.1
2918,华中南路站,22,M288-04,4061,-96,1.0,5.0,1740.1
2917,华中南路站,22,M288-05,4061,-66,1.0,5.7,1745.8
2916,华中南路站,22,M288-06,4061,-39,1.0,4.0,1749.8
2915,华中南路站,22,M288-07,4060,-10,1.0,5.0,1754.8
2914,华中南路站,22,M288-08,4060,23,1.0,6.0,1760.8
2913,华中南路站,22,M288-09,4061,60,1.0,7.0,1767.8
2912,华中南路站,22,M288-10,4061,99,1.0,6.0,1773.8
2911,华中南路站,22,M288-11,4061,123,1.0,6.0,1779.8
2910,华中南路站,22,M288-12,4060,164,1.0,7.0,1786.8
2909,华中南路站,23,M288-13,4060,210,1.0,8.0,8.0
2908,华中南路站,23,M288-14,4059,254,1.0,7.2,15.2
2907,华中南路站,23,M288-15,4060,279,1.0,5.2,20.4
2906,华中南路站,23,M288-16,4061,245,1.0,7.0,27.4
2905,华中南路站,23,M288-17,4060,222,1.0,5.0,32.4
2904,华中南路站,23,M288-18,4061,190,1.0,6.3,38.7
2903,华中南路站,23,M288-19,4061,154,1.0,7.0,45.7
2902,华中南路站,23,M288-20,4061,120,1.0,7.0,52.7
2901,华中南路站,23,M288-21,4060,83,1.0,8.0,60.7
2900,华中南路站,23,M288-22,4061,37,1.0,8.0,68.7
2899,华中南路站,23,M288-23,4061,8,1.0,7.0,75.7
2898,华中南路站,23,M288-24,4061,-17,1.0,6.0,81.7
2897,华中南路站,23,M288-25,4061,-59,1.0,7.3,89.0
2896,华中南路站,23,M288-26,4060,-85,1.0,6.0,95.0
2895,华中南路站,23,M288-27,4058,-108,1.0,4.7,99.7
2894,华中南路站,23,M288-28,4060,-129,1.0,4.0,103.7
2893,华中南路站,23,M290-01,4063,164,1.0,4.0,107.7
2892,华中南路站,23,M288-29,4061,-156,1.0,2.0,109.7
2891,华中南路站,23,M290-02,4063,144,1.0,2.0,111.7
2890,华中南路站,23,M288-30,4064,-164,1.0,2.0,113.7
2889,华中南路站,23,M290-03,4059,128,1.0,4.0,117.7
2888,华中南路站,23,M290-04,4059,111,1.0,6.0,123.7
2887,华中南路站,23,M290-05,4059,88,1.0,6.0,129.7
2886,华中南路站,23,M290-06,4059,70,1.0,6.0,135.7
2885,华中南路站,23,M290-07,4060,43,1.0,7.7,143.4
2884,华中南路站,23,M290-08,4060,15,1.0,8.0,151.4
2883,华中南路站,23,M290-09,4059,-18,1.0,8.0,159.4
2882,华中南路站,23,M290-10,4060,-40,1.0,8.0,167.4
2881,华中南路站,23,M290-11,4060,-70,1.0,8.0,175.4
2880,华中南路站,23,M290-12,4059,-100,1.0,8.0,183.4
2879,华中南路站,23,M290-13,4058,-133,1.0,8.0,191.4
2878,华中南路站,23,M290-14,4061,-168,1.0,8.0,199.4
2877,华中南路站,23,M290-15,4059,-192,1.0,8.0,207.4
2876,华中南路站,23,M290-16,4059,-221,1.0,8.0,215.4
2875,华中南路站,23,M290-17,4059,-248,1.0,8.0,223.4
2874,华中南路站,23,M290-18,4062,-272,1.0,8.0,231.4
2873,华中南路站,23,M290-19,4058,-240,1.0,8.0,239.4
2872,华中南路站,23,M290-20,4058,-215,1.0,8.0,247.4
2871,华中南路站,23,M290-21,4060,-184,1.0,8.0,255.4
2870,华中南路站,23,M290-22,4060,-161,1.0,8.0,263.4
2869,华中南路站,23,M290-23,4060,-126,1.0,8.0,271.4
2868,华中南路站,23,M290-24,4061,-95,1.0,8.0,279.4
2867,华中南路站,23,M290-25,4061,-72,1.0,8.0,287.4
2866,华中南路站,23,M290-26,4060,-41,1.0,8.0,295.4
2865,华中南路站,23,M290-27,4060,-10,1.0,8.0,303.4
2864,华中南路站,23,M290-28,4060,17,1.0,8.0,311.4
2863,华中南路站,23,M290-29,4061,44,1.0,8.0,319.4
2862,华中南路站,23,M290-30,4062,73,1.0,7.7,327.1
2861,华中南路站,23,M290-31,4062,98,1.0,6.0,333.1
2860,华中南路站,23,M290-32,4060,120,1.0,6.0,339.1
2859,华中南路站,23,M290-33,4061,140,1.0,6.0,345.1
2858,华中南路站,23,M292-01,4064,-150,1.0,4.0,349.1
2857,华中南路站,23,M290-34,4061,151,1.0,2.0,351.1
2856,华中南路站,23,M292-02,4061,-140,1.0,2.0,353.1
2855,华中南路站,23,M290-35,4063,153,1.0,2.0,355.1
2854,华中南路站,23,M292-03,4061,-128,1.0,4.0,359.1
2853,华中南路站,23,M292-04,4062,-109,1.0,6.0,365.1
2852,华中南路站,23,M292-05,4060,-83,1.0,6.0,371.1
2851,华中南路站,23,M292-06,4062,-68,1.0,7.0,378.1
2850,华中南路站,23,M292-07,4062,-39,1.0,7.0,385.1
2849,华中南路站,23,M292-08,4061,-11,1.0,7.4,392.5
2848,华中南路站,23,M292-09,4061,6,1.0,7.0,399.5
2847,华中南路站,23,M292-10,4060,27,1.0,7.0,406.5
2846,华中南路站,23,M292-11,4059,58,1.0,6.1,412.6
2845,华中南路站-新天地街站,23,M292-12,4062,87,1.0,8.0,420.6
2844,华中南路站-新天地街站,23,M292-13,4061,121,1.0,8.0,428.6
2843,华中南路站-新天地街站,23,M292-14,4062,131,1.0,8.0,436.6
2842,华中南路站-新天地街站,23,M292-15,4060,173,1.0,8.0,444.6
2841,华中南路站-新天地街站,23,M292-16,4059,201,1.0,8.0,452.6
2840,华中南路站-新天地街站,23,M292-17,4060,228,1.0,8.0,460.6
2839,华中南路站-新天地街站,23,M292-18,4058,255,1.0,8.0,468.6
2838,华中南路站-新天地街站,23,M292-19,4059,272,1.0,8.0,476.6
2837,华中南路站-新天地街站,23,M292-20,4061,249,1.0,8.0,484.6
2836,华中南路站-新天地街站,23,M292-21,4059,224,1.0,8.0,492.6
2835,华中南路站-新天地街站,23,M292-22,4059,199,1.0,8.0,500.6
2834,华中南路站-新天地街站,23,M292-23,4060,177,1.0,8.0,508.6
2833,华中南路站-新天地街站,23,M292-24,4060,148,1.0,8.0,516.6
2832,华中南路站-新天地街站,23,M292-25,4059,122,1.0,8.0,524.6
2831,华中南路站-新天地街站,23,M292-26,4060,87,1.0,8.0,532.6
2830,华中南路站-新天地街站,23,M292-27,4061,58,1.0,8.0,540.6
2829,华中南路站-新天地街站,23,M292-28,4059,41,1.0,8.0,548.6
