anchor,index_station_next,next_station_name,dist_accum,height,stagger
M020-03,3,学院路,419.3,4101,81
M020-04,3,学院路,426.3,4101,42
M020-05,3,学院路,434.3,4099,-13
M020-06,3,学院路,442.3,4099,-72
M020-07,3,学院路,450.3,4101,-130
M020-08,3,学院路,458.3,4100,-190
M020-09,3,学院路,466.3,4101,-242
M020-10,3,学院路,474.3,4102,-260
M020-11,3,学院路,482.3,4101,-220
M020-12,3,学院路,490.3,4100,-180
M020-13,3,学院路,498.3,4100,-146
M020-14,3,学院路,506.3,4101,-112
M020-15,3,学院路,514.3,4099,-68
M020-16,3,学院路,522.3,4100,-42
M020-17,3,学院路,530.3,4099,8
M020-18,3,学院路,538.3,4101,37
M020-19,3,学院路,546.3,4101,75
M020-20,3,学院路,554.3,4101,123
M020-21,3,学院路,562.3,4100,153
M020-22,3,学院路,570.3,4101,190
M020-23,3,学院路,578.3,4101,225
M020-24,3,学院路,586.3,4099,257
M020-25,3,学院路,594.3,4100,246
M020-26,3,学院路,601.3,4101,187
M020-27,3,学院路,608.5,4100,136
M020-28,3,学院路,616,4101,80
M020-29,3,学院路,624.84,4099,34
M020-30,3,学院路,632.34,4102,-28
M020-31,3,学院路,637.34,4101,-91
M020-32,3,学院路,638.34,4102,-135
M020-33,3,学院路,639.34,4106,-149
M022-01,3,学院路,640.34,4105,148
M022-02,3,学院路,645.34,4100,131
M022-03,3,学院路,652.34,4101,99
M022-04,3,学院路,659.94,4101,59
M022-05,3,学院路,667.94,4099,31
M022-06,3,学院路,676.34,4099,17
M022-07,3,学院路,684.34,4101,70
M022-08,3,学院路,692.44,4100,110
M022-09,3,学院路,700.24,4101,161
M022-10,3,学院路,708.34,4102,186
M022-11,3,学院路,716.34,4101,242
M022-12,3,学院路,724.04,4100,281
M022-13,3,学院路,732.34,4100,241
M022-14,3,学院路,740.34,4101,176
M022-15,4,翠柏路,8,4099,135
M022-16,4,翠柏路,15.7,4100,88
M022-17,4,翠柏路,23.9,4099,41
M022-18,4,翠柏路,32.1,4101,11
M022-19,4,翠柏路,40.1,4100,60
M022-20,4,翠柏路,46.83,4101,104
M024-01,4,翠柏路,47.83,4105,-155
M022-21,4,翠柏路,48.83,4102,134
M024-02,4,翠柏路,49.83,4100,-139
M022-22,4,翠柏路,54.83,4107,153
M024-03,4,翠柏路,61.83,4101,-94
M024-04,4,翠柏路,70.33,4101,-41
M024-05,4,翠柏路,78.83,4099,31
M024-06,4,翠柏路,87.23,4099,102
M024-07,4,翠柏路,95.23,4101,163
M024-08,4,翠柏路,103.23,4100,220
M024-09,4,翠柏路,111.23,4101,276
M024-10,4,翠柏路,119.23,4102,219
M024-11,4,翠柏路,127.23,4101,171
M024-12,4,翠柏路,135.23,4100,106
M024-13,4,翠柏路,143.23,4100,61
M024-14,4,翠柏路,151.23,4101,6
M024-15,4,翠柏路,159.23,4099,-61
M024-16,4,翠柏路,167.23,4100,-108
M024-17,4,翠柏路,175.23,4099,-171
M024-18,4,翠柏路,183.23,4101,-231
M024-19,4,翠柏路,191.23,4100,-274
M024-20,4,翠柏路,199.23,4101,-221
M024-21,4,翠柏路,207.23,4100,-151
M024-22,4,翠柏路,215.23,4101,-89
M024-23,4,翠柏路,223.23,4101,-29
M024-24,4,翠柏路,230.23,4099,24
M024-25,4,翠柏路,235.23,4100,90
M026-01,4,翠柏路,236.23,4106,-151
M024-26,4,翠柏路,237.23,4101,135
M026-02,4,翠柏路,238.23,4101,-136
M024-27,4,翠柏路,243.23,4105,151
M026-03,4,翠柏路,250.23,4101,-103
M026-04,4,翠柏路,257.23,4100,-77
M026-05,4,翠柏路,265.23,4102,-22
M026-06,4,翠柏路,273.23,4100,16
M026-07,4,翠柏路,281.23,4103,63
M026-08,4,翠柏路,289.23,4101,101
M026-09,4,翠柏路,297.23,4101,150
M026-10,4,翠柏路,305.23,4100,186
M026-11,4,翠柏路,313.23,4101,241
M026-12,4,翠柏路,321.23,4101,278
M026-13,4,翠柏路,329.23,4102,241
M026-14,4,翠柏路,337.23,4100,189
M026-15,4,翠柏路,345.23,4102,156
M026-16,4,翠柏路,353.23,4102,113
M026-17,4,翠柏路,361.23,4103,72
M026-18,4,翠柏路,369.23,4102,30
M026-19,4,翠柏路,377.23,4102,-16
M026-20,4,翠柏路,384.23,4102,-70
M026-21,4,翠柏路,390.07,4102,-108
M028-01,4,翠柏路,391.07,4105,151
M026-22,4,翠柏路,392.07,4102,-137
M028-02,4,翠柏路,393.07,4102,136
M026-23,4,翠柏路,397.14,4107,-149
M028-03,4,翠柏路,403.14,4100,112
M028-04,4,翠柏路,409.14,4098,87
M028-05,4,翠柏路,416.14,4099,54
M028-06,4,翠柏路,424.14,4103,12
M028-07,4,翠柏路,432.14,4104,32
M028-08,4,翠柏路,440.14,4100,80
M028-09,4,翠柏路,448.14,4097,112
M028-10,4,翠柏路,456.14,4099,156
M028-11,4,翠柏路,464.14,4099,201
M028-12,4,翠柏路,472.14,4097,168
M028-13,4,翠柏路,480.14,4098,126
M028-14,4,翠柏路,488.14,4098,87
M028-15,4,翠柏路,496.14,4097,60
M028-16,4,翠柏路,504.14,4097,16
M028-17,4,翠柏路,512.14,4099,35
M028-18,4,翠柏路,520.14,4099,60
M028-19,4,翠柏路,528.14,4100,98
M028-20,4,翠柏路,536.14,4098,123
M028-21,4,翠柏路,544.14,4097,165
M028-22,4,翠柏路,552.14,4097,203
M028-23,4,翠柏路,560.14,4101,170
M028-24,4,翠柏路,568.14,4098,112
M028-25,4,翠柏路,576.14,4098,65
M028-26,4,翠柏路,584.14,4098,20
M028-27,4,翠柏路,591.14,4098,35
M028-28,4,翠柏路,597.47,4098,75
M028-29,4,翠柏路,602.47,4098,108
M030-01,4,翠柏路,603.47,4107,-149
M028-30,4,翠柏路,604.47,4101,136
M030-02,4,翠柏路,605.47,4103,-136
M028-31,4,翠柏路,610.87,4106,151
M030-03,4,翠柏路,618.87,4101,-98
M030-04,4,翠柏路,626.87,4101,-55
M030-05,4,翠柏路,634.87,4100,5
M030-06,4,翠柏路,642.87,4101,42
M030-07,4,翠柏路,650.87,4102,86
M030-08,4,翠柏路,658.87,4101,140
M030-09,4,翠柏路,666.87,4101,190
M030-10,4,翠柏路,674.87,4103,235
M030-11,4,翠柏路,682.87,4101,278
M030-12,4,翠柏路,690.87,4101,236
M030-13,4,翠柏路,698.87,4100,192
M030-14,4,翠柏路,706.87,4101,146
M030-15,4,翠柏路,715.17,4102,87
M030-16,4,翠柏路,722.87,4100,50
M030-17,4,翠柏路,730.87,4100,10
M030-18,4,翠柏路,739.47,4101,50
M030-19,5,翠柏路站,6.6,4099,97
M030-20,5,翠柏路站,14.5,4101,142
M030-21,5,翠柏路站,22,4102,190
M030-22,5,翠柏路站,30,4101,238
M030-23,5,翠柏路站,38.25,4101,275
M030-24,5,翠柏路站,45.5,4102,236
M030-25,5,翠柏路站,53.5,4102,179
M030-26,5,翠柏路站,61.1,4102,141
M030-27,5,翠柏路站,69.5,4101,90
M030-28,5,翠柏路站,78.1,4103,42
M030-29,5,翠柏路站,86.5,4101,16
M030-30,5,翠柏路站,94.2,4103,-60
M030-31,5,翠柏路站,100.5,4102,-106
M032-01,5,翠柏路站,105.5,4106,103
M030-32,5,翠柏路站,106.5,4102,-141
M032-02,5,翠柏路站,107.5,4100,101
M030-33,5,翠柏路站,108.5,4105,-152
M032-03,5,翠柏路站,112.5,4098,102
M032-04,5,翠柏路站,118.5,4101,99
M032-05,5,翠柏路站,125.5,4101,105
M034-01,5,翠柏路-北大桥,130.5,4106,-159
M032-06,5,翠柏路站,131.5,4104,100
M034-02,5,翠柏路-北大桥,132.5,4102,-139
M032-07,5,翠柏路站,133.5,4107,100
M034-03,5,翠柏路-北大桥,138.9,4101,-114
M034-04,5,翠柏路-北大桥,146.9,4101,-50
M034-05,5,翠柏路-北大桥,154.9,4102,-16
M034-06,5,翠柏路-北大桥,162.9,4102,27
M034-07,5,翠柏路-北大桥,170.9,4101,79
M034-08,5,翠柏路-北大桥,178.9,4101,137
M034-09,5,翠柏路-北大桥,186.9,4100,134
M034-10,5,翠柏路-北大桥,194.9,4099,234
M034-11,5,翠柏路-北大桥,202.9,4101,276
M034-12,5,翠柏路-北大桥,210.9,4101,223
M034-13,5,翠柏路-北大桥,218.9,4100,189
M034-14,5,翠柏路-北大桥,226.9,4102,141
M034-15,5,翠柏路-北大桥,234.9,4101,107
M034-16,5,翠柏路-北大桥,242.9,4101,46
M034-17,5,翠柏路-北大桥,250.9,4101,17
M034-18,5,翠柏路-北大桥,258.9,4100,-33
M034-19,5,翠柏路-北大桥,266.9,4101,-90
M034-20,5,翠柏路-北大桥,274.9,4101,-130
M034-21,5,翠柏路-北大桥,282.9,4101,-185
M034-22,5,翠柏路-北大桥,290.9,4099,-240
M034-23,5,翠柏路-北大桥,298.9,4101,-275
M034-24,5,翠柏路-北大桥,306.9,4102,-206
M034-25,5,翠柏路-北大桥,314.9,4102,-156
M034-26,5,翠柏路-北大桥,322.9,4102,-133
M034-27,5,翠柏路-北大桥,330.9,4102,-73
M034-28,5,翠柏路-北大桥,338.9,4101,-34
M034-29,5,翠柏路-北大桥,346.9,4100,13
M034-30,5,翠柏路-北大桥,354.9,4099,62
M034-31,5,翠柏路-北大桥,361.9,4101,121
M036-01,5,翠柏路-北大桥,366.9,4107,-170
M034-32,5,翠柏路-北大桥,367.9,4102,127
M036-02,5,翠柏路-北大桥,368.9,4103,-181
M034-33,5,翠柏路-北大桥,369.9,4107,135
M036-03,5,翠柏路-北大桥,375.3,4102,-102
M036-04,5,翠柏路-北大桥,383.3,4101,-57
M036-05,5,翠柏路-北大桥,391.3,4102,9
M036-06,5,翠柏路-北大桥,399.3,4102,39
M036-07,5,翠柏路-北大桥,407.3,4102,87
M036-08,5,翠柏路-北大桥,415.3,4101,129
M036-09,5,翠柏路-北大桥,423.3,4099,179
M036-10,5,翠柏路-北大桥,431.3,4101,221
M036-11,5,翠柏路-北大桥,439.3,4102,272
M036-12,5,翠柏路-北大桥,447.3,4102,233
M036-13,5,翠柏路-北大桥,455.3,4099,201
M036-14,5,翠柏路-北大桥,463.3,4100,130
M036-15,5,翠柏路-北大桥,471.3,4102,97
M036-16,5,翠柏路-北大桥,479.3,4102,46
M036-17,5,翠柏路-北大桥,487.3,4102,5
M036-18,5,翠柏路-北大桥,495.3,4101,-44
M036-19,5,翠柏路-北大桥,503.3,4102,-96
M036-20,5,翠柏路-北大桥,511.3,4099,-141
M036-21,5,翠柏路-北大桥,519.3,4099,-195
M036-22,5,翠柏路-北大桥,527.3,4100,-238
M036-23,5,翠柏路-北大桥,535.3,4100,-286
M036-24,5,翠柏路-北大桥,543.3,4099,-241
M036-25,5,翠柏路-北大桥,551.3,4101,-191
M036-26,5,翠柏路-北大桥,559.3,4101,-147
M036-27,5,翠柏路-北大桥,567.3,4100,-96
M036-28,5,翠柏路-北大桥,575.3,4099,-60
M036-29,5,翠柏路-北大桥,583.3,4101,-9
M036-30,5,翠柏路-北大桥,591.3,4101,49
M036-31,5,翠柏路-北大桥,598.3,4102,99
M038-01,5,翠柏路-北大桥,603.3,4105,-176
M036-32,5,翠柏路-北大桥,604.3,4102,129
M038-02,5,翠柏路-北大桥,605.3,4101,-179
M036-33,5,翠柏路-北大桥,606.3,4106,124
M038-03,5,翠柏路-北大桥,611.7,4100,-101
M038-04,5,翠柏路-北大桥,619.7,4098,-80
M038-05,5,翠柏路-北大桥,627.7,4100,-10
M038-06,5,翠柏路-北大桥,635.7,4099,42
M038-07,5,翠柏路-北大桥,643.7,4101,103
M038-08,5,翠柏路-北大桥,651.7,4101,134
M038-09,5,翠柏路-北大桥,659.7,4102,182
M038-10,5,翠柏路-北大桥,667.7,4102,227
M038-11,5,翠柏路-北大桥,675.7,4102,283
M038-12,5,翠柏路-北大桥,683.7,4101,218
M038-13,5,翠柏路-北大桥,691.7,4101,180
M038-14,5,翠柏路-北大桥,699.7,4101,141
M038-15,5,翠柏路-北大桥,707.7,4101,88
M038-16,5,翠柏路-北大桥,715.7,4106,35
M038-17,5,翠柏路-北大桥,723.7,4102,-3
M038-18,5,翠柏路-北大桥,731.7,4101,-68
M038-19,5,翠柏路-北大桥,739.7,4102,-82
M038-20,5,翠柏路-北大桥,747.7,4103,-144
M038-21,5,翠柏路-北大桥,755.7,4102,-191
M038-22,5,翠柏路-北大桥,763.7,4100,-237
M038-23,5,翠柏路-北大桥,771.7,4101,-281
M038-24,5,翠柏路-北大桥,779.7,4100,-248
M038-25,5,翠柏路-北大桥,787.7,4101,-184
M038-26,5,翠柏路-北大桥,795.7,4101,-143
M038-27,5,翠柏路-北大桥,803.7,4102,-96
M038-28,5,翠柏路-北大桥,811.7,4102,-44
M038-29,5,翠柏路-北大桥,819.7,4103,2
M038-30,5,翠柏路-北大桥,827.7,4102,50
M038-31,5,翠柏路-北大桥,834.7,4103,94
M040-01,5,翠柏路-北大桥,839.7,4107,-150
M038-32,5,翠柏路-北大桥,840.7,4099,126
M040-02,5,翠柏路-北大桥,841.7,4102,-136
M038-33,5,翠柏路-北大桥,842.7,4105,144
M040-03,5,翠柏路-北大桥,848.1,4101,-106
M040-04,5,翠柏路-北大桥,856.1,4101,-77
M040-05,5,翠柏路-北大桥,864.1,4100,-18
M040-06,5,翠柏路-北大桥,872.1,4101,35
M040-07,5,翠柏路-北大桥,880.1,4102,88
M040-08,5,翠柏路-北大桥,888.1,4101,127
M040-09,5,翠柏路-北大桥,896.1,4102,173
M040-10,5,翠柏路-北大桥,904.1,4101,218
M040-11,5,翠柏路-北大桥,912.1,4099,262
M040-12,5,翠柏路-北大桥,920.1,4101,228
M040-13,5,翠柏路-北大桥,928.1,4099,183
M040-14,5,翠柏路-北大桥,936.1,4098,125
M040-15,5,翠柏路-北大桥,944.1,4099,82
M040-16,5,翠柏路-北大桥,952.1,4099,32
M040-17,5,翠柏路-北大桥,960.1,4101,0
M040-18,5,翠柏路-北大桥,968.1,4102,-52
M040-19,5,翠柏路-北大桥,976.1,4100,-101
M040-20,5,翠柏路-北大桥,984.1,4101,-151
M040-21,5,翠柏路-北大桥,992.1,4101,-180
M040-22,5,翠柏路-北大桥,1000.1,4101,-239
M040-23,5,翠柏路-北大桥,1008.1,4102,-293
M040-24,5,翠柏路-北大桥,1016.1,4100,-242
M040-25,5,翠柏路-北大桥,1024.1,4098,-201
M040-26,5,翠柏路-北大桥,1032.1,4101,-136
M040-27,5,翠柏路-北大桥,1040.1,4102,-93
M040-28,5,翠柏路-北大桥,1048.1,4102,-55
M040-29,5,翠柏路-北大桥,1056.1,4102,-1
M040-30,5,翠柏路-北大桥,1064.1,4101,33
M040-31,5,翠柏路-北大桥,1071.1,4101,89
M042-01,5,翠柏路-北大桥,1076.1,4102,-152
M040-32,5,翠柏路-北大桥,1077.1,4101,124
M042-02,5,翠柏路-北大桥,1078.1,4102,-138
M040-33,5,翠柏路-北大桥,1079.1,4102,142
M042-03,5,翠柏路-北大桥,1084.5,4102,-111
M042-04,5,翠柏路-北大桥,1092.5,4101,-54
M042-05,5,翠柏路-北大桥,1100.5,4102,-16
M042-06,5,翠柏路-北大桥,1108.5,4101,32
M042-07,5,翠柏路-北大桥,1116.5,4102,81
M042-08,5,翠柏路-北大桥,1124.5,4102,125
M042-09,5,翠柏路-北大桥,1132.5,4102,173
M042-10,5,翠柏路-北大桥,1140.5,4101,230
M042-11,5,翠柏路-北大桥,1148.5,4101,261
M042-12,5,翠柏路-北大桥,1156.5,4101,218
M042-13,5,翠柏路-北大桥,1164.5,4102,166
M042-14,5,翠柏路-北大桥,1172.5,4102,125
M042-15,5,翠柏路-北大桥,1180.5,4103,83
M042-16,5,翠柏路-北大桥,1188.5,4102,33
M042-17,5,翠柏路-北大桥,1196.5,4101,-17
M042-18,5,翠柏路-北大桥,1204.5,4101,-51
M042-19,5,翠柏路-北大桥,1212.5,4102,-111
M042-20,5,翠柏路-北大桥,1220.5,4101,-154
M042-21,5,翠柏路-北大桥,1228.5,4102,-202
M042-22,5,翠柏路-北大桥,1236.5,4101,-244
M042-23,5,翠柏路-北大桥,1244.5,4102,-271
M042-24,5,翠柏路-北大桥,1252.5,4101,-244
M042-25,5,翠柏路-北大桥,1260.5,4101,-193
M042-26,5,翠柏路-北大桥,1268.5,4103,-145
M042-27,5,翠柏路-北大桥,1276.5,4101,-92
M042-28,5,翠柏路-北大桥,1284.5,4101,-47
M042-29,5,翠柏路-北大桥,1292.5,4102,2
M042-30,5,翠柏路-北大桥,1300.5,4101,51
M042-31,5,翠柏路-北大桥,1307.5,4102,95
M044-01,5,翠柏路-北大桥,1312.5,4107,-159
M042-32,5,翠柏路-北大桥,1313.5,4103,136
M044-02,5,翠柏路-北大桥,1314.5,4103,-132
M042-33,5,翠柏路-北大桥,1315.5,4106,146
M044-03,5,翠柏路-北大桥,1320.9,4102,-97
M044-04,5,翠柏路-北大桥,1328.9,4102,-31
M044-05,5,翠柏路-北大桥,1336.9,4102,27
M044-06,5,翠柏路-北大桥,1344.9,4103,89
M044-07,5,翠柏路-北大桥,1352.9,4103,154
M044-08,5,翠柏路-北大桥,1360.9,4102,217
M044-09,5,翠柏路-北大桥,1368.9,4102,278
M044-10,5,翠柏路-北大桥,1376.9,4101,224
M044-11,5,翠柏路-北大桥,1384.9,4102,167
M044-12,5,翠柏路-北大桥,1392.9,4102,97
M044-13,5,翠柏路-北大桥,1400.9,4103,57
M044-14,5,翠柏路-北大桥,1408.9,4102,5
M044-15,5,翠柏路-北大桥,1416.9,4103,-57
M044-16,5,翠柏路-北大桥,1423.9,4102,-106
M046-01,5,翠柏路-北大桥,1428.9,4105,134
M044-17,5,翠柏路-北大桥,1429.9,4102,-161
M046-02,5,翠柏路-北大桥,1430.9,4100,135
M044-18,5,翠柏路-北大桥,1431.9,4106,-141
M046-03,5,翠柏路-北大桥,1436.9,4101,119
M046-04,5,翠柏路-北大桥,1442.9,4101,102
M046-05,5,翠柏路-北大桥,1449.9,4102,94
M046-06,5,翠柏路-北大桥,1456.9,4102,78
M046-07,5,翠柏路-北大桥,1464.9,4100,50
M046-08,5,翠柏路-北大桥,1472.9,4102,23
M046-09,5,翠柏路-北大桥,1480.9,4100,5
M046-10,5,翠柏路-北大桥,1488.9,4099,-5
M046-11,5,翠柏路-北大桥,1496.9,4102,-27
M046-12,5,翠柏路-北大桥,1504.9,4101,-66
M046-13,5,翠柏路-北大桥,1512.9,4101,-66
M046-14,5,翠柏路-北大桥,1520.9,4102,-90
M046-15,5,翠柏路-北大桥,1527.9,4102,-100
M046-16,5,翠柏路-北大桥,1534.9,4103,-125
M046-17,5,翠柏路-北大桥,1540.9,4103,-137
M048-01,5,北大桥站,1545.15,4107,95
M046-18,5,翠柏路-北大桥,1546.15,4102,-145
M048-02,5,北大桥站,1547.15,4103,116
M046-19,5,翠柏路-北大桥,1548.15,4106,-159
M048-03,5,北大桥站,1551.15,4102,162
M048-04,5,北大桥站,1555.55,4103,121
M048-05,5,北大桥站,1562.55,4102,101
M050-01,5,北大桥站,1567.55,4106,-157
M048-06,5,北大桥站,1568.55,4103,92
M050-02,5,北大桥站,1569.55,4102,-150
M048-07,5,北大桥站,1570.55,4106,96
M050-03,5,北大桥站,1574.95,4102,-93
M050-04,5,北大桥站,1581.95,4101,-27
M050-05,5,北大桥站,1589.45,4102,25
M050-06,5,北大桥站,1597.45,4103,88
M050-07,5,北大桥站,1605.45,4103,134
M050-08,6,北大桥站,2.6,4102,217
M050-09,6,北大桥站,10.6,4102,275
M050-10,6,北大桥站,18.6,4102,229
M050-11,6,北大桥站,25.95,4103,192
M050-12,6,北大桥站,34,4102,151
M050-13,6,北大桥站,42,4103,111
M050-14,6,北大桥站,49.75,4102,64
M050-15,6,北大桥站,57.8,4101,22
M050-16,6,北大桥站,65.8,4101,-25
M050-17,6,北大桥站,73.8,4102,-58
M050-18,6,北大桥站,82,4102,-103
M050-19,6,北大桥站,89.8,4101,-141
M050-20,6,北大桥站,97.8,4100,-183
M050-21,6,北大桥站,105.8,4096,-223
M050-22,6,北大桥站,113.8,4102,-254
M050-23,6,北大桥站,121.8,4103,-202
M050-24,6,北大桥站,129.8,4102,-116
M050-25,6,北大桥站,137.8,4102,-62
M050-26,6,北大桥站,145.8,4103,5
M050-27,6,北大桥站,153.8,4101,67
M052-01,6,北大桥-和睦,159.6,4106,-151
M050-28,6,北大桥站,160.6,4102,133
M052-02,6,北大桥-和睦,161.6,4104,-140
M050-29,6,北大桥站,162.6,4107,149
M052-03,6,北大桥-和睦,168,4101,-102
M052-04,6,北大桥-和睦,176,4101,-60
M052-05,6,北大桥-和睦,184,4102,-5
M052-06,6,北大桥-和睦,192,4099,50
M052-07,6,北大桥-和睦,200,4100,92
M052-08,6,北大桥-和睦,208,4102,140
M052-09,6,北大桥-和睦,216,4101,190
M052-10,6,北大桥-和睦,224,4101,229
M052-11,6,北大桥-和睦,232,4101,279
M052-12,6,北大桥-和睦,240,4102,232
M052-13,6,北大桥-和睦,248,4100,190
M052-14,6,北大桥-和睦,256,4101,150
M052-15,6,北大桥-和睦,264,4102,89
M052-16,6,北大桥-和睦,272,4102,50
M052-17,6,北大桥-和睦,280,4099,6
M052-18,6,北大桥-和睦,288,4099,-48
M052-19,6,北大桥-和睦,296,4100,-93
M052-20,6,北大桥-和睦,304,4100,-142
M052-21,6,北大桥-和睦,312,4100,-182
M052-22,6,北大桥-和睦,320,4101,-231
M052-23,6,北大桥-和睦,328,4099,-278
M052-24,6,北大桥-和睦,336,4101,-241
M052-25,6,北大桥-和睦,344,4101,-178
M052-26,6,北大桥-和睦,352,4101,-131
M052-27,6,北大桥-和睦,360,4101,-79
M052-28,6,北大桥-和睦,368,4099,-40
M052-29,6,北大桥-和睦,376,4099,10
M052-30,6,北大桥-和睦,384,4101,60
M052-31,6,北大桥-和睦,391,4102,102
M054-01,6,北大桥-和睦,396,4107,-152
M052-32,6,北大桥-和睦,397,4101,136
M054-02,6,北大桥-和睦,398,4102,-148
M052-33,6,北大桥-和睦,399,4106,148
M054-03,6,北大桥-和睦,404.4,4099,-85
M054-04,6,北大桥-和睦,412.4,4101,-49
M054-05,6,北大桥-和睦,420.4,4101,3
M054-06,6,北大桥-和睦,428.4,4100,41
M054-07,6,北大桥-和睦,436.4,4100,81
M054-08,6,北大桥-和睦,444.4,4099,144
M054-09,6,北大桥-和睦,452.4,4099,184
M054-10,6,北大桥-和睦,460.4,4100,232
M054-11,6,北大桥-和睦,468.4,4099,279
M054-12,6,北大桥-和睦,476.4,4099,224
M054-13,6,北大桥-和睦,484.4,4100,189
M054-14,6,北大桥-和睦,492.4,4101,137
M054-15,6,北大桥-和睦,500.4,4101,101
M054-16,6,北大桥-和睦,508.4,4101,45
M054-17,6,北大桥-和睦,516.4,4101,2
M054-18,6,北大桥-和睦,524.4,4102,-44
M054-19,6,北大桥-和睦,532.4,4101,-106
M054-20,6,北大桥-和睦,540.4,4100,-141
M054-21,6,北大桥-和睦,548.4,4101,-191
M054-22,6,北大桥-和睦,556.4,4100,-238
M054-23,6,北大桥-和睦,564.4,4100,-279
M054-24,6,北大桥-和睦,572.4,4101,-232
M054-25,6,北大桥-和睦,580.4,4099,-184
M054-26,6,北大桥-和睦,588.4,4099,-135
M054-27,6,北大桥-和睦,596.4,4101,-82
M054-28,6,北大桥-和睦,604.4,4098,-36
M054-29,6,北大桥-和睦,612.4,4098,10
M054-30,6,北大桥-和睦,620.4,4100,49
M054-31,6,北大桥-和睦,627.4,4101,106
M056-01,6,北大桥-和睦,632.4,4105,-182
M054-32,6,北大桥-和睦,633.4,4099,131
M056-02,6,北大桥-和睦,634.4,4098,-150
M054-33,6,北大桥-和睦,635.4,4106,140
M056-03,6,北大桥-和睦,640.8,4099,-104
M056-04,6,北大桥-和睦,648.8,4101,-49
M056-05,6,北大桥-和睦,656.8,4100,0
M056-06,6,北大桥-和睦,664.8,4100,45
M056-07,6,北大桥-和睦,672.8,4101,93
M056-08,6,北大桥-和睦,680.8,4102,122
M056-09,6,北大桥-和睦,688.8,4099,185
M056-10,6,北大桥-和睦,696.8,4100,235
M056-11,6,北大桥-和睦,704.8,4102,274
M056-12,6,北大桥-和睦,712.8,4099,238
M056-13,6,北大桥-和睦,720.8,4102,187
M056-14,6,北大桥-和睦,728.8,4102,147
M056-15,6,北大桥-和睦,736.8,4101,100
M056-16,6,北大桥-和睦,744.8,4100,53
M056-17,6,北大桥-和睦,752.8,4100,3
M056-18,6,北大桥-和睦,760.8,4101,-35
M056-19,6,北大桥-和睦,768.8,4100,-88
M056-20,6,北大桥-和睦,776.8,4100,-136
M056-21,6,北大桥-和睦,784.8,4100,-183
M056-22,6,北大桥-和睦,792.8,4098,-229
M056-23,6,北大桥-和睦,800.8,4100,-269
M056-24,6,北大桥-和睦,808.8,4102,-228
M056-25,6,北大桥-和睦,816.8,4099,-184
M056-26,6,北大桥-和睦,824.8,4099,-137
M056-27,6,北大桥-和睦,832.8,4100,-79
M056-28,6,北大桥-和睦,840.8,4102,-33
M056-29,6,北大桥-和睦,848.8,4099,13
M056-30,6,北大桥-和睦,856.8,4100,58
M056-31,6,北大桥-和睦,863.8,4099,114
M058-01,6,北大桥-和睦,868.8,4106,-149
M056-32,6,北大桥-和睦,869.8,4102,140
M058-02,6,北大桥-和睦,870.8,4102,-132
M056-33,6,北大桥-和睦,871.8,4106,157
M058-03,6,北大桥-和睦,877.2,4098,-92
M058-04,6,北大桥-和睦,885.2,4098,-18
M058-05,6,北大桥-和睦,893.2,4101,34
M058-06,6,北大桥-和睦,901.2,4100,85
M058-07,6,北大桥-和睦,909.2,4098,153
M058-08,6,北大桥-和睦,917.2,4100,213
M058-09,6,北大桥-和睦,925.2,4101,275
M058-10,6,北大桥-和睦,933.2,4099,256
M058-11,6,北大桥-和睦,941.2,4101,170
M058-12,6,北大桥-和睦,949.2,4101,112
M058-13,6,北大桥-和睦,957.2,4099,60
M058-14,6,北大桥-和睦,965.2,4100,6
M058-15,6,北大桥-和睦,973.2,4101,-47
M058-16,6,北大桥-和睦,980.2,4100,-96
M060-01,6,北大桥-和睦,985.2,4106,143
M058-17,6,北大桥-和睦,986.2,4101,-142
M060-02,6,北大桥-和睦,987.2,4099,134
M058-18,6,北大桥-和睦,988.2,4105,-156
M060-03,6,北大桥-和睦,993.2,4103,54
M060-04,6,北大桥-和睦,999.2,4102,-9
M060-05,6,北大桥-和睦,1007.2,4102,-82
M060-06,6,北大桥-和睦,1015.2,4102,-175
M060-07,6,北大桥-和睦,1023.2,4102,-212
M060-08,6,北大桥-和睦,1031.2,4101,-254
M060-09,6,北大桥-和睦,1039.2,4102,-216
M060-10,6,北大桥-和睦,1047.2,4102,-160
M060-11,6,北大桥-和睦,1055.2,4101,-124
M060-12,6,北大桥-和睦,1063.2,4101,-70
M060-13,6,北大桥-和睦,1071.2,4103,-11
M060-14,6,北大桥-和睦,1079.2,4101,28
M060-15,6,北大桥-和睦,1087.2,4101,84
M060-16,6,北大桥-和睦,1095.2,4103,133
M060-17,6,北大桥-和睦,1103.2,4103,196
M060-18,6,北大桥-和睦,1111.2,4102,228
M060-19,6,北大桥-和睦,1119.2,4102,194
M060-20,6,北大桥-和睦,1127.2,4101,141
M060-21,6,北大桥-和睦,1134.2,4102,60
M060-22,6,北大桥-和睦,1141.08,4103,-10
M060-23,6,北大桥-和睦,1147.08,4100,-46
M060-24,6,北大桥-和睦,1153.08,4102,-75
M060-25,6,北大桥-和睦,1158.08,4103,-112
M062-01,6,和睦站,1161.08,4105,145
M060-26,6,北大桥-和睦,1162.08,4101,-141
M062-02,6,和睦站,1163.08,4102,126
M060-27,6,北大桥-和睦,1164.08,4105,-157
M062-03,6,和睦站,1169.48,4099,97
M062-04,6,和睦站,1177.48,4101,49
